src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.8,4.2.2.4,52965,53,17,2018-12-02 02:08:17,20775.0,20986.76293622142,192.53910950661856,96.26955475330928,96.26955475330928,2,2,162,274,81.0,81.0,81.0,0.0,137.0,137.0,137.0,0.0,137,81,109.0,28.0,784.0,16,16,8,2,6925.0,20769.0,3.0,9789.186278746563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,137.0,0,2,2,162,274
172.16.0.5,192.168.50.1,672,50441,17,2018-12-02 02:08:17,3.0,1009333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,3028,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,2,0,3028,0
192.168.50.8,4.2.2.4,64852,53,17,2018-12-02 02:08:17,20821.0,21516.737908842035,192.11373132894676,96.05686566447338,96.05686566447338,2,2,170,278,85.0,85.0,85.0,0.0,139.0,139.0,139.0,0.0,139,85,112.0,27.0,729.0,16,16,8,2,6940.333333333333,20815.0,3.0,9810.87088670295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,139.0,0,2,2,170,278
192.168.50.8,4.2.2.4,53254,53,17,2018-12-02 02:08:17,20858.0,17643.110557100394,191.77294083804773,95.88647041902387,95.88647041902387,2,2,168,200,84.0,84.0,84.0,0.0,100.0,100.0,100.0,0.0,100,84,92.0,8.0,64.0,16,16,8,2,6952.666666666667,20852.0,3.0,9828.31285397222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,0,2,2,168,200
192.168.50.8,4.2.2.4,64249,53,17,2018-12-02 02:08:17,20769.0,31392.941403052628,192.5947325340652,96.2973662670326,96.2973662670326,2,2,172,480,86.0,86.0,86.0,0.0,240.0,240.0,240.0,0.0,240,86,163.0,77.0,5929.0,16,16,8,2,6923.0,20763.0,3.0,9786.357851621819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,163.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,240.0,0,2,2,172,480
192.168.50.8,4.2.2.4,56996,53,17,2018-12-02 02:08:17,20782.0,24347.99345587528,192.47425656818402,96.23712828409201,96.23712828409201,2,2,168,338,84.0,84.0,84.0,0.0,169.0,169.0,169.0,0.0,169,84,126.5,42.5,1806.25,16,16,8,2,6927.333333333333,20776.0,3.0,9792.486110392101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,126.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,169.0,0,2,2,168,338
192.168.50.8,52.40.109.206,60332,443,6,2018-12-02 02:08:17,20544080.0,531.0532279858724,1.6063021561442516,0.8761648124423191,0.7301373437019326,18,15,3502,7408,634.0,60.0,194.55555555555554,221.63188253954957,3068.0,60.0,493.8666666666667,849.3982863703509,3068,60,330.6060606060606,613.9617962349093,376949.0872359963,360,300,20,16,642002.5,10009315.0,1.0,2418024.2027323414,20453882.0,10093216.0,1.0,1203169.5294117648,3231097.635059843,20453865.0,10099697.0,3.0,1460990.357142857,3525581.406369079,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,330.6060606060606,8192,31320,10009312.0,2.0,2044975.8,3980712.7400265597,10009313.0,7891.0,2053994.9,3976169.0527889896,1235.0,5.0,3281.0,4.5,33483.35321548639,93112.353492068,194.55555555555554,493.8666666666667,0,18,15,3502,7408
192.168.50.8,4.2.2.4,60640,53,17,2018-12-02 02:08:17,20773.0,30038.992923506474,192.55764694555432,96.27882347277716,96.27882347277716,2,2,184,440,92.0,92.0,92.0,0.0,220.0,220.0,220.0,0.0,220,92,156.0,64.0,4096.0,16,16,8,2,6924.333333333333,20767.0,3.0,9788.243469704981,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,156.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,220.0,0,2,2,184,440
192.168.50.8,34.223.240.82,60333,443,6,2018-12-02 02:08:17,644942.0,17738.029156110162,48.06633774820061,27.909486434439064,20.156851313761546,18,13,3934,7506,666.0,60.0,218.55555555555554,223.70372823154148,3085.0,60.0,577.3846153846154,891.0864188826804,3085,60,369.03225806451616,627.2097186886392,393392.03121748194,360,260,20,16,21498.066666666666,204251.0,1.0,45560.81426835516,644942.0,302915.0,1.0,37937.76470588235,75161.9293232398,350420.0,99738.0,2.0,29201.666666666668,41931.01761093915,0,0,0,0,1,0,0,0,0,0,0,0.7222222222222222,369.03225806451616,8192,119,98658.0,3.0,54581.0,36367.13300839097,204248.0,5330.0,80111.625,55663.69415278127,975.3333333333334,4.666666666666667,3246.0,4.5,43102.30536937468,102918.56243757828,218.55555555555554,577.3846153846154,0,18,13,3934,7506
192.168.50.8,4.2.2.4,49728,53,17,2018-12-02 02:08:17,20844.0,25522.93225868355,191.90174630589138,95.95087315294569,95.95087315294569,2,2,184,348,92.0,92.0,92.0,0.0,174.0,174.0,174.0,0.0,174,92,133.0,41.0,1681.0,16,16,8,2,6948.0,20839.0,2.0,9822.420305946323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,133.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,174.0,0,2,2,184,348
192.168.50.8,72.21.91.29,60334,80,6,2018-12-02 02:08:17,22249046.0,459.3455377817098,1.6180469041234398,0.8989149467352443,0.7191319573881955,20,16,2972,7248,494.0,60.0,148.6,172.7195414537683,842.0,60.0,453.0,388.50450447839086,842,60,283.8888888888889,326.3966382058779,106534.76543209875,400,320,20,14,635687.0285714286,10002904.0,2.0,2300762.980734465,22221154.0,10030851.0,2.0,1169534.4210526317,3026291.4184639347,22220981.0,10030795.0,2.0,1481398.7333333334,3343910.298513393,0,0,0,0,1,0,0,0,0,0,0,0.8,283.8888888888889,8192,290,10002902.0,3.0,1851608.1666666667,3631734.7627420616,10002901.0,8942.0,1853931.75,3630558.040447596,892.0,4.0,1588.0,4.0,5097142.857142857,1343485.6175972926,148.6,453.0,0,20,16,2972,7248
192.168.50.8,72.21.91.29,60335,80,6,2018-12-02 02:08:17,20127806.0,188.793552561069,1.0930153043009259,0.5961901659823232,0.49682513831860264,12,10,1600,2200,494.0,60.0,133.33333333333334,161.30991565582346,842.0,60.0,220.0,311.00868155085317,842,60,172.72727272727272,244.99391120786171,60022.016528925626,240,200,20,10,958466.9523809524,10018022.0,2.0,2903102.010493496,20099399.0,10046418.0,2.0,1827218.0909090908,3815447.116865704,20099412.0,10046430.0,2.0,2233268.0,4170163.2083035368,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,172.72727272727272,8192,288,10018018.0,3.0,2871163.8571428573,4449299.486071404,10018019.0,28373.0,2875220.714285714,4446691.602941473,892.0,4.0,1588.0,4.0,6151724.137931035,1689361.7021276595,133.33333333333334,220.0,0,12,10,1600,2200
192.168.50.8,4.2.2.4,53050,53,17,2018-12-02 02:08:17,20713.0,21628.92869212572,193.1154347511225,96.55771737556125,96.55771737556125,2,2,156,292,78.0,78.0,78.0,0.0,146.0,146.0,146.0,0.0,146,78,112.0,34.0,1156.0,16,16,8,2,6904.333333333333,20708.0,2.0,9760.666313776375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,146.0,0,2,2,156,292
192.168.50.8,74.208.236.171,60336,80,6,2018-12-02 02:08:17,7150437.0,92.30205090961573,1.3985159228729656,0.27970318457459314,1.1188127382983726,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,794493.0,4064113.0,1.0,1330256.0022112704,0,0.0,0.0,0.0,0.0,7095486.0,4064113.0,1.0,1013640.8571428572,1434867.2174865347,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2011957.0000000002,2.0,771577.25,822928.4414957886,4064110.0,54947.0,1787604.5,1485349.0617865722,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60337,80,6,2018-12-02 02:08:17,7150324.0,92.30350960320119,1.398538024290927,0.2797076048581854,1.1188304194327416,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,794480.4444444445,4060087.0,1.0,1329568.242863333,0,0.0,0.0,0.0,0.0,7095487.0,4060087.0,1.0,1013641.0,1434038.9861001489,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2015909.0000000002,3.0,772557.0,824448.9172277444,4060085.0,54831.0,1787577.25,1483981.6089076668,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60338,80,6,2018-12-02 02:08:17,7150318.0,92.30358705724696,1.3985391978370751,0.279707839567415,1.11883135826966,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,794479.7777777778,4060082.0,1.0,1329568.0040879424,0,0.0,0.0,0.0,0.0,7095491.0,4060082.0000000005,1.0,1013641.5714285715,1434037.866383676,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2015915.9999999998,1.0,772555.75,824453.9087973246,4060081.0,54825.0,1787575.75,1483981.982868959,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60339,80,6,2018-12-02 02:08:17,7149858.0,92.3095255877809,1.398629175572438,0.27972583511448756,1.1189033404579503,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,794428.6666666666,4064119.0,1.0,1330242.2041074575,0,0.0,0.0,0.0,0.0,7094933.0,4064119.0,1.0,1013561.8571428572,1434860.9269700202,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2011877.0000000002,3.0,771431.5,822868.633844279,4064117.0,54919.0,1787459.75,1485418.7033694196,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60340,80,6,2018-12-02 02:08:17,7149843.0,92.3097192483807,1.39863210982395,0.27972642196479003,1.1189056878591601,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,794427.0,4060031.0,1.0,1329547.1500749586,0,0.0,0.0,0.0,0.0,7095133.0,4060031.0000000005,1.0,1013590.4285714285,1434012.2075543208,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2015893.9999999998,2.0,772430.0,824443.81918964,4060028.0,54706.0,1787436.75,1484043.1015239037,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60341,80,6,2018-12-02 02:08:17,7149692.0,92.31166881034875,1.3986616486416479,0.27973232972832957,1.1189293189133183,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,794410.2222222222,4064119.0,1.0,1330236.2875247037,0,0.0,0.0,0.0,0.0,7094821.0,4064119.0,1.0,1013545.8571428572,1434852.342189898,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2011801.0000000002,3.0,771387.75,822848.070777156,4064118.0,54865.0,1787416.0,1485437.4106849807,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60342,80,6,2018-12-02 02:08:17,7326788.0,90.08040085232437,1.3648545583685512,0.27297091167371024,1.091883646694841,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,814087.5555555555,4251862.0,1.0,1381996.3970860827,0,0.0,0.0,0.0,0.0,7271886.0,4251862.0,1.0,1038840.8571428572,1492673.8717451624,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2016109.0000000002,2.0,768727.25,823370.8400105555,4251859.0,54898.0,1831691.75,1559924.1003887616,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60343,80,6,2018-12-02 02:08:17,7326173.0,90.0879627057674,1.3649691319055666,0.2729938263811133,1.0919753055244532,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,814019.2222222222,4223798.0,1.0,1374691.4512053465,0,0.0,0.0,0.0,0.0,7271219.0,4223798.0,1.0,1038745.5714285715,1483994.068814279,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2016036.0000000002,3.0,775591.0,825377.694606233,4223797.0,54948.0,1831539.0,1545434.8489785974,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60344,80,6,2018-12-02 02:08:17,7326044.0,90.08954901171765,1.3649931668442068,0.2729986333688414,1.0919945334753656,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,814004.8888888889,4223799.0,1.0,1374361.6612022263,0,0.0,0.0,0.0,0.0,7271143.0,4223799.0,1.0,1038734.7142857143,1483599.0494744012,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2011849.0000000002,3.0,775557.5,824138.2163698332,4223797.0,54895.0,1831505.75,1544796.000083405,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60345,80,6,2018-12-02 02:08:17,7325891.0,90.09143051677945,1.3650216744966583,0.2730043348993317,1.0920173395973267,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,813987.8888888889,4223790.0,1.0,1374692.946824647,0,0.0,0.0,0.0,0.0,7271044.0,4223790.0,1.0,1038720.5714285715,1483991.8169228423,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,2016039.9999999998,3.0,775521.5,825388.7025403546,4223789.0,54841.0,1831467.5,1545484.957855058,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,74.208.236.171,60346,80,6,2018-12-02 02:08:17,5169378.0,143.92447215119498,2.321362454051532,1.547574969367688,0.773787484683844,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,469943.45454545453,5059401.0,1.0,1451464.1690053006,5169378.0,5059401.0,2.0,738482.5714285715,1764170.4847369774,5114440.0,5114436.0,1.0,1704813.3333333333,2410967.3088874975,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,1825,5059335.0,2.0,1704696.3333333333,2372193.054053054,5059399.0,54752.0,1722981.0,2359203.792729375,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,74.208.236.171,60347,80,6,2018-12-02 02:08:17,5169067.0,143.9331314529295,2.3215021202085406,1.547668080139027,0.7738340400695135,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,469915.1818181818,5059060.0,1.0,1451365.615583589,5169067.0,5059060.0,1.0,738438.1428571428,1764049.7730658953,5114111.0,5114089.0,2.0,1704703.6666666667,2410799.4888891573,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,1825,5059057.0,6.0,1704615.6666666667,2372053.632249537,5059057.0,54781.0,1722920.6666666667,2359004.624985198,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,74.208.236.171,60348,80,6,2018-12-02 02:08:17,5168653.0,143.9446602432007,2.321688068438721,1.5477920456258139,0.7738960228129069,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,469877.54545454547,5058815.0,1.0,1451299.8172298302,5168653.0,5058815.0,1.0,738379.0,1763973.42417655,5113659.0,5113655.0,2.0,1704553.0,2410599.1419566213,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,1825,5058814.0,3.0,1704559.6666666667,2371921.7211625865,5058812.0,54747.0,1722807.0,2358911.7580394284,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,74.208.236.171,60349,80,6,2018-12-02 02:08:17,5168214.0,143.95688723415864,2.321885277970301,1.5479235186468672,0.7739617593234336,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,469837.63636363635,5058376.0,0.0,1451173.7430606284,5168214.0,5058376.0,0.0,738316.2857142857,1763819.7270820034,5113255.0,5113176.0,2.0,1704418.3333333333,2410355.6617161063,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,1825,5058376.0,2.0,1704409.6666666667,2371718.0449413084,5058351.0,54771.0,1722665.3333333333,2358685.95518159,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,74.208.236.171,60350,80,6,2018-12-02 02:08:17,5170407.0,143.89582870362042,2.3209004629616197,1.5472669753077466,0.7736334876538733,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,470037.0,5058273.0,1.0,1451084.3839339912,5170407.0,5058273.0,1.0,738629.5714285715,1763656.7778001039,5115466.0,5115462.0,2.0,1705155.3333333333,2411450.969925691,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,1825,5058271.0,1.0,1704350.0,2371685.713525719,5058248.0,54802.0,1723376.3333333333,2358110.5531101706,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,74.208.236.171,60351,80,6,2018-12-02 02:08:17,5167012.0,143.99037586907096,2.32242541724308,1.5482836114953866,0.7741418057476933,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,469728.36363636365,5054874.0,1.0,1450107.1330297869,5167012.0,5054874.0,1.0,738144.5714285715,1762467.3631342475,5112104.0,5112102.0,1.0,1704034.6666666667,2409867.522140354,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,1825,5054871.0,2.0,1703213.0,2370085.5519927265,5054871.0,54767.0,1722240.6666666667,2356525.697732764,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,172.217.9.226,60354,80,6,2018-12-02 02:08:18,6076965.0,122.42953513801707,1.9746699215809207,1.3164466143872804,0.6582233071936402,8,4,492,252,66.0,60.0,61.5,2.598076211353316,66.0,60.0,63.0,3.0,66,60,62.0,2.8284271247461903,8.0,160,80,20,6,552451.3636363636,5993450.0,2.0,1720667.8554323171,6076965.0,5993450.0,2.0,868137.8571428572,2092479.2541254861,6035214.0,6035208.0,3.0,2011738.0,2845022.920900638,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,8192,238,5993447.0,2.0,2011667.6666666667,2815594.2696224693,5993447.0,41555.0,2025547.6666666667,2805728.525885251,0.0,0.0,0.0,0.0,0.0,0.0,61.5,63.0,0,8,4,492,252
192.168.50.8,172.217.9.226,60355,443,6,2018-12-02 02:08:18,283976.0,39644.195284108515,130.2927007916162,70.42848691438714,59.86421387722906,20,17,2834,8424,571.0,60.0,141.7,154.2550161258946,2914.0,60.0,495.52941176470586,750.9367575507476,2914,60,304.27027027027026,550.4970063324668,303046.953981008,400,340,20,18,7888.222222222223,87428.0,1.0,18523.05970062288,280531.0,87428.0,1.0,14764.78947368421,24865.747636751767,242384.0,129259.00000000001,2.0,15149.0,33084.6989275254,0,0,0,0,1,0,0,0,0,0,0,0.85,304.27027027027026,8192,246,87427.0,3.0,33382.28571428572,27543.511497858315,87425.0,6735.0,38810.71428571428,23938.03809668552,760.0,6.0,3219.0,4.5,16372.782403567544,435883.54773188895,141.7,495.52941176470586,0,20,17,2834,8424
192.168.50.8,172.217.9.226,60356,443,6,2018-12-02 02:08:18,501048.99999999994,32100.6528303619,125.73620544098482,59.874383543326104,65.86182189765871,30,33,4210,11874,571.0,60.0,140.33333333333334,136.26673189822313,2914.0,60.0,359.8181818181818,565.0464960511873,2914,60,255.3015873015873,433.70371112673166,188098.9090450995,600,660,20,28,8081.435483870968,127167.0,1.0,22744.308418577737,501049.0,199740.0,1.0,17277.55172413793,40841.92138037127,333005.0,129870.00000000001,2.0,10406.40625,26847.332227638766,0,0,0,0,1,0,0,0,0,0,0,1.1,255.3015873015873,8192,250,88922.0,3.0,32930.72727272727,26948.078228295744,127164.0,6361.0,44490.818181818184,36072.907077997625,777.3333333333334,6.0,1518.3333333333333,4.833333333333333,24090.162494964,87296.49185009151,140.33333333333334,359.8181818181818,0,30,33,4210,11874
192.168.50.8,4.2.2.4,60707,53,17,2018-12-02 02:08:18,20892.0,21922.266896419682,191.46084625694044,95.73042312847022,95.73042312847022,2,2,170,288,85.0,85.0,85.0,0.0,144.0,144.0,144.0,0.0,144,85,114.5,29.5,870.25,16,16,8,2,6964.0,20886.0,3.0,9844.340607679114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,144.0,0,2,2,170,288
172.16.0.5,192.168.50.1,62497,52300,17,2018-12-02 02:08:18,18916191.0,412.979547520957,0.7401067159873782,0.7401067159873782,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1455091.6153846155,3355585.0,3.0,1573311.437804868,18916191.0,3355585.0,3.0,1455091.6153846155,1573311.437804868,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3355582.0,4.0,2628027.1666666665,1180019.6680470225,3355582.0,2999047.0,3152691.6666666665,105592.12052779106,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
192.168.50.8,4.2.2.4,54208,53,17,2018-12-02 02:08:18,20847.0,20626.469036312177,191.87413057034584,95.93706528517292,95.93706528517292,2,2,174,256,87.0,87.0,87.0,0.0,128.0,128.0,128.0,0.0,128,87,107.5,20.5,420.25,16,16,8,2,6949.0,20841.0,3.0,9823.127404243518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,107.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,128.0,0,2,2,174,256
192.168.50.8,172.217.10.97,60357,443,6,2018-12-02 02:08:18,1197794.0,34765.57738642872,61.78023933998667,30.055251570804327,31.724987769182345,36,38,5822,35820,1002.0,60.0,161.72222222222223,236.05950416404093,2914.0,60.0,942.6315789473684,947.095238390373,2914,60,562.7297297297297,800.0429261675512,640068.6837107377,720,760,20,32,16408.13698630137,560667.0,1.0,68686.32109623181,1116248.0,560667.0,1.0,31892.8,100422.18799158452,1156158.0,602443.0,2.0,31247.513513513513,103026.1319851298,0,0,0,0,1,0,0,0,0,0,0,1.0555555555555556,562.7297297297297,8192,253,560664.0,2.0,91264.58333333333,146458.53954871686,560664.0,14661.0,98059.5,143936.53028418464,754.0,4.4,3657.2,4.8,48650.81106192977,313374.00603235536,161.72222222222223,942.6315789473684,0,36,38,5822,35820
192.168.50.8,172.217.9.226,60358,443,6,2018-12-02 02:08:18,3003344.0,59750.73118497249,99.22273306021556,40.62138736022248,58.601345699993075,122,176,34960,144492,2452.0,60.0,286.55737704918033,456.13966528779093,2914.0,60.0,820.9772727272727,926.62649356382,2914,60,602.1879194630873,813.2350128731457,661351.1861627854,2440,3520,20,120,10112.26936026936,788942.0,0.0,54628.08037455578,2961777.0,830639.0,1.0,24477.495867768594,91542.24642506597,2961822.0,788942.0,1.0,16924.69714285714,72776.35146725495,0,0,0,0,1,0,0,0,0,0,0,1.4426229508196722,602.1879194630873,8192,394,788940.0,2.0,71673.65,133155.0366532468,788940.0,6156.0,72712.65,132754.08112004504,2018.1538461538462,5.0,2955.904761904762,5.809523809523809,130975.67794240983,36234.95925799882,286.55737704918033,820.9772727272727,0,122,176,34960,144492
